"site","radius","Road_Hard Surface","Road_Vegetated Verge","Seismic line","Cut Blocks","Road_Trail (Vegetated)","Well Site","Reservoirs","Transmission Line","Pipeline","Rural (Residential_Industrial)","Other Disturbed Vegetation","Cultivation (Crop_Pasture/Bare Ground)","Borrow-Pits_Dugouts/Sumps","Canals","Industrial Site Rural","Road – Hard Surface","Road – Vegetated Verge","Rail – Hard Surface","Rail – Vegetated Verge","Mine Site","Rail_Hard Surface","Rail_Vegetated Verge","Urban","High Density Livestock Operation","Municipal (Water and Sewage)","dense_conifer","moderate_conifer","open_conifer","mixed","herb","snow_or_ice","shrub","barren","water","broadleaf","cloud_or_no_data","treed_wetland","agriculture","open_wetland","shadow_or_no_data","unknown","mean_ndvi_2008","mean_ndvi_2012","mean_tri"
"Cell R81",2500,0,0,0.53,0,0.16,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.07579697,24.70070614,3.283904447,0.105424234,2.140631032,0,1.886106684,0,3.807374878,0,0,0,0,0,0,0,7406.163488,7702.694823,1.616768359
"Cell R81",2750,0,0,0.46,0,0.15,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.19424776,24.75419569,3.857372405,0.102280069,2.717526927,0.021536618,1.931022547,0,5.421774063,0,0,0,0,0,0,0,7282.297539,7561.583893,1.859114329
"Cell R81",3000,0,0,0.39,0,0.16,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.07053156,24.42406717,4.293159821,0.103202101,3.573197491,0.248281711,1.984814586,0,7.30270217,0,0,0,0,0,0,0,7122.122873,7391.36862,2.07852412
"Cell R81",3250,0,0,0.34,0,0.16,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.49718373,24.21279265,4.564822014,0.092215692,3.791266899,0.211553647,2.249258785,0,9.38086648,0,0,0,0,0,0,0,6997.838969,7205.621578,2.364805075
"Cell R81",3500,0,0,0.3,0,0.16,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.04036612,24.40773102,5.01895667,0.086415538,3.469609232,0.182411053,2.063699131,0,11.73077893,0,0,0,0,0,0,0,6853.525588,7010.333333,2.612830384
"Cell R81",3750,0,0,0.27,0,0.16,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.22611394,24.26125595,5.240154008,0.125053672,3.694327546,0.158900295,2.301123617,0,13.99303711,0,0,0,0,0,0,0,6716.618072,6852.095181,2.765429466
"Cell R81",4000,0,0,0.24,0,0.16,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97681078,24.08242205,5.382509964,0.128915504,3.892102631,0.14235766,2.224594004,0,16.15772286,0.012533452,0,0,0,0,0,0,6593.984144,6709.238901,2.90279892
"Cell R81",4250,0,0,0.22,0,0.15,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.77951216,24.08506879,5.542095676,0.153761874,4.063166824,0.275112159,2.229349622,0,17.86079806,0.011102296,0,0,0,0,0,0,6487.370197,6620.565136,3.003025806
"Cell R81",4500,0.02,0.03,0.21,0,0.15,0,0.09,0.22,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9165939,24.25319113,5.610993176,0.14005635,4.267671436,0.621594804,2.289832188,0,18.89013221,0.009902974,0,0,0,0,0,0,6415.455993,6550.609388,3.093773947
"Cell R81",4750,0.05,0.07,0.2,0,0.14,0,0.37,0.22,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.12081078,24.50414836,5.717041792,0.134151666,4.355548798,1.150887726,2.289444835,0,19.71905029,0.008887988,0,0,0,0,0,0,6365.167292,6499.153038,3.146706964
"Cell R81",500,0,0,1.83,0,1.04,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.48749858,31.06387249,5.938698983,0,1.087084685,0,0,0,2.422612382,0,0,0,0,0,0,0,7043.4,7750.4,0.661750037
"Cell R81",5000,0.08,0.11,0.19,0,0.13,0,0.65,0.21,0,0,0.12,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,40.99387753,24.79381564,5.739468042,0.130634377,4.446945874,1.448913716,2.446806161,0,19.99149172,0.008021409,0,0,0,0,0,0,6375.246939,6496.364626,3.155010641
"Cell R81",5250,0.11,0.15,0.19,0,0.12,0,0.87,0.2,0,0,0.2,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,39.79786889,25.61333344,5.770716111,0.139176496,4.854271975,1.677912653,2.393664967,0,19.74575628,0.007275655,0,0,0,0,0,0,6392.118842,6497.329433,3.148760009
"Cell R81",5500,0.17,0.25,0.18,0,0.11,0,1.1,0.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.68201552,26.28096538,5.726266473,0.1430543,5.213771816,1.937223342,2.376399318,0,19.63365003,0.006629264,0,0,0,0,0,0,6409.092031,6503.818182,3.151494538
"Cell R81",5750,0.2,0.3,0.19,0,0.11,0,1.4,0.19,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.59818082,26.64485333,5.788534367,0.136141169,5.490604509,2.274967685,2.316287308,0,19.74434143,0.006065338,0,0,0,0,0,0,6417.997943,6474.703856,3.149091209
"Cell R81",6000,0.23,0.34,0.19,0,0.11,0,1.75,0.18,0,0.02,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.22134901,26.87639796,5.984434605,0.146207057,5.819401106,2.582461071,2.297649192,0,20.06206036,0.005878636,0.004138447,0,0,0,0,0,6400.402732,6445.546397,3.159675003
"Cell R81",6250,0.29,0.41,0.19,0,0.13,0,2.11,0.17,0,0.02,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.70755233,27.24702095,6.036656995,0.13860995,6.320724506,2.923693835,2.340235867,0,20.26641551,0.005867088,0.013200948,0,0,0,0,0,6358.345368,6393.879078,3.155915431
"Cell R81",6500,0.33,0.48,0.19,0,0.13,0,2.49,0.17,0,0.02,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.26287919,27.29096629,6.25759251,0.136613309,6.698015558,3.259194216,2.339151724,0,20.7379376,0.005424452,0.012205018,0,0,0,0,0,6291.199278,6323.368885,3.176083794
"Cell R81",6750,0.33,0.48,0.19,0,0.13,0,2.87,0.16,0,0.02,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.12647634,26.93462681,6.34686509,0.140421453,6.923603679,3.592092525,2.442030399,0,21.4775161,0.005030082,0.011317685,0,0,0,0,0,6216.486406,6242.424581,3.223990104
"Cell R81",7000,0.33,0.48,0.18,0,0.13,0,3.27,0.16,0,0.02,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9396633,26.60149983,6.357523913,0.136068568,7.234575598,3.923202388,2.490765841,0,22.29490565,0.004821079,0.016954874,0,0,0,0,0,6143.621024,6147.143154,3.282731538
"Cell R81",7250,0.33,0.48,0.18,0,0.12,0,3.7,0.15,0,0.01,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.82964363,26.34902967,6.352877018,0.139526289,7.384861792,4.305310122,2.475573566,0,23.1357216,0.01144553,0.015992097,0,0,0,0,0,6053.140323,6058.20129,3.306451513
"Cell R81",750,0,0,1.3,0,0.63,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.65469904,25.82037626,4.101558167,0,1.818556726,0,0.00745693,0,3.597180824,0,0,0,0,0,0,0,7225.969697,7794.454545,0.834559845
"Cell R81",7500,0.32,0.46,0.17,0,0.11,0,4.11,0.15,0,0.01,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.73020699,26.09658656,6.351232139,0.140350866,7.419750176,4.653292093,2.528340575,0,24.05221264,0.010695212,0.017316058,0,0,0,0,0,5982.629406,5975.767099,3.337662351
"Cell R81",7750,0.31,0.45,0.16,0,0.11,0,4.43,0.14,0,0.03,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.79427659,25.68520772,6.3516466,0.15218089,7.371697219,4.895493311,2.581706532,0,25.14153966,0.010016328,0.016216912,0,0,0,0,0,5923.047417,5902.87694,3.367696248
"Cell R81",8000,0.3,0.44,0.16,0,0.1,0,4.65,0.14,0,0.03,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.83384412,25.43657478,6.302353655,0.15277845,7.437850607,5.072549308,2.569832845,0,26.16616533,0.010295335,0.017738261,0,0,0,0,0,5873.347307,5842.605466,3.403179526
"Cell R81",8250,0.29,0.43,0.15,0,0.1,0,4.78,0.13,0,0.04,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.86457178,25.24622214,6.316956781,0.165863885,7.53049089,5.23263083,2.534001724,0,27.06384093,0.010177326,0.035226678,0,0,0,0,0,5824.495262,5780.853117,3.440351486
"Cell R81",8500,0.28,0.42,0,0,0.09,0,4.88,0,0,0.06,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96831658,25.10073329,6.370451748,0.17474478,7.620624262,5.34149687,2.514095798,0,27.83862077,0.010705786,0.060195528,0,0,0,0,0,5779.080808,5730.043223,3.473839818
"Cell R82",1000,0,0,0.4,0,0.38,0,0,0,0,0,0,0,0,0,0,1.14,1.64,0,0,0,0,0,0,0,0,9.982960628,25.65831903,9.341871971,0,18.98375685,0,1.020247242,0,35.01274079,0,0,0,0,0,0,0,6233.535714,6070.696429,3.519638447
"Cell R82",1250,0.91,1.32,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67230967,23.64256917,7.974331912,0.018334649,16.41820003,0,2.238796215,0,38.83621492,0,0.199141846,0,0,0,0,0,5773.177778,5603.255556,3.691911736
"Cell R82",1500,0.77,1.11,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69466965,21.72065193,7.359486866,0.012732395,15.53087651,0,3.217752081,0,40.32369946,0,0.14005635,0,0,0,0,0,5446.755725,5293.167939,3.822447953
"Cell R82",1750,0.66,0.96,0.23,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64476227,21.58408498,7.480736127,0.018708826,14.85713421,0,3.539161338,0,41.77245262,0,0.102898543,0,0,0,0,0,5267.888268,5114.73743,4.043135609
"Cell R82",2000,0.58,0.84,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.440423971,20.30506721,7.350048905,0.021485917,14.37943644,0,3.486282055,0,44.93841717,0,0.078781697,0,0,0,0,0,5087.902128,4935.004255,4.293703834
"Cell R82",2250,0.52,0.75,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.052091593,17.99522019,6.820278227,0.016976527,15.4474758,0,2.913449931,0,48.69219872,0,0.062265306,0,0,0,0,0,4925.61,4755.696667,4.42104759
"Cell R82",250,0.81,1.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2347174,36.76204505,13.96568164,0,18.8482002,0,8.282318667,0,1.906564648,0,0,0,0,0,0,0,7718.25,7194,2.526242797
"Cell R82",2500,0.46,0.67,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.022018997,16.33189661,6.578389129,0.026947501,15.32637126,0,2.608587165,0,51.87162065,0,0.234124626,0,0,0,0,0,4769.314516,4615.510753,4.485302267
"Cell R82",2750,0.42,0.61,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.204420585,14.56291175,6.583685264,0.039565815,15.02387863,0,2.559481113,0,54.74291043,0,0.283100774,0,0,0,0,0,4590.910515,4436.416107,4.640063232
"Cell R82",3000,0.39,0.56,0.09,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.503452444,13.55886597,6.437543811,0.041389527,14.45299216,0,2.440230688,0,57.22488847,0,0.340591578,0,0,0,0,0,4490.674157,4351.818352,4.901777005
"Cell R82",3250,0.36,0.52,0.08,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.921713659,12.94520473,6.358365465,0.062381204,13.78598451,0,2.410746807,0,59.22535735,0,0.290208209,0,0,0,0,0,4363.629032,4224.45,5.047379819
"Cell R82",3500,0.33,0.48,0.08,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.516619458,12.48402273,6.432533659,0.065480891,13.06162392,0,2.69242363,0,60.47900401,0,0.26825806,0,0,0,0,0,4345.973757,4201.339779,5.128534369
"Cell R82",3750,0.31,0.45,0.08,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.490833702,12.74251371,6.547871965,0.057041132,12.70301243,0,2.70502728,0,60.49494336,0,0.258722275,0,0,0,0,0,4340.673544,4216.936893,5.192509552
"Cell R82",4000,0.29,0.42,0.08,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.661959639,13.53577935,6.41468993,0.053714793,13.00471137,0,2.803201821,0,59.2737931,0,0.252120652,0,0,0,0,0,4435.256383,4341.839362,5.148709232
"Cell R82",4250,0.28,0.4,0.09,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.365932914,14.30680121,6.471364229,0.04758127,13.31714942,0,2.882237439,0,57.28622984,0,0.322674273,0,0,0,0,0,4528.163054,4467.028275,5.102479743
"Cell R82",4500,0.26,0.38,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.541438644,15.03716888,6.455055916,0.042441318,13.6313132,0,3.052383718,0,54.9345908,0,0.305577491,0,0,0,0,0,4672.485786,4641.25,5.020485719
"Cell R82",4750,0.25,0.36,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.706564328,15.31368693,6.388879607,0.03936109,14.40261941,0,3.152006332,0,52.70429424,0,0.292557519,0,0,0,0,0,4788.284853,4764.588546,4.918101736
"Cell R82",500,2.19,3.16,1.19,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84642746,27.46789705,11.92196785,0,30.28853137,0,3.208563653,0,14.26643628,0,0,0,0,0,0,0,7196.5,6993.214286,2.64936736
"Cell R82",5000,0.24,0.34,0.09,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.892733825,15.67294826,6.428354328,0.035523383,14.8695609,0,3.103124069,0,50.72958535,0,0.268144248,0,0,0,0,0,4904.501697,4909.431093,4.828817438
"Cell R82",5250,0.23,0.33,0.09,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.776104631,16.22294385,6.566584295,0.036028913,15.01153144,0,3.080964461,0,49.04181554,0,0.264002322,0,0,0,0,0,5005.145577,5012.671376,4.751633711
"Cell R82",5500,0.22,0.32,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43432907,17.24397784,6.62098712,0.046291326,14.79104224,0,3.106411225,0,47.51639061,0,0.24054757,0,0,0,0,0,5110.117515,5116.241186,4.679806129
"Cell R82",5750,0.21,0.31,0.1,0,0.06,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29635336,18.19302153,6.756957693,0.045923271,14.52649955,0,3.204719814,0,45.74436281,0,0.232139269,0,0,0,0,0,5210.115207,5211.869432,4.624254604
"Cell R82",6000,0.21,0.3,0.11,0,0.06,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18871514,19.06223778,6.791794246,0.042971835,14.32061114,0,3.286806395,0,44.06369187,0,0.243150184,0,0,0,0,0,5313.578625,5308.246704,4.566026345
"Cell R82",6250,0.2,0.29,0.12,0,0.07,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.90712569,20.14154325,6.826126763,0.041803001,14.07682748,0.000493275,3.407077277,0,42.35750241,0,0.241477926,0,0,0,0,0,5418.389081,5403.664645,4.512216398
"Cell R82",6500,0.2,0.28,0.12,0,0.09,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.77007608,21.12971701,6.801849402,0.038649969,13.81145247,0.006102509,3.460989821,0,40.75060398,0,0.230539231,0,0,0,0,0,5506.198955,5481.082395,4.450862526
"Cell R82",6750,0.19,0.28,0.13,0,0.09,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65901447,21.91808931,6.719835859,0.037096856,13.57947245,0.005658842,3.580455262,0,39.28277895,0,0.217578832,0,0,0,0,0,5592.431497,5573.523083,4.373737059
"Cell R82",7000,0.19,0.28,0.13,0,0.1,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.50879626,22.7225207,6.640104306,0.040340906,13.30796066,0.005261857,3.615479932,0,37.90425941,0,0.255258272,0,0,0,0,0,5673.911458,5656.017361,4.290618835
"Cell R82",7250,0.18,0.27,0.14,0,0.14,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39824215,23.41789001,6.62619065,0.040748572,12.96744063,0.004905227,3.619068848,0,36.66884418,0,0.25665127,0,0,0,0,0,5750.220607,5738.517442,4.212565831
"Cell R82",750,1.51,2.18,0.64,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4730423,29.65529346,11.09210745,0,24.91431814,0,1.42602829,0,24.43906232,0,0,0,0,0,0,0,6802,6674.21875,3.098271529
"Cell R82",7500,0.18,0.26,0.14,0,0.16,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3468513,24.04379716,6.543901775,0.041924515,12.70810891,0.007656022,3.597258045,0,35.47009687,0,0.240387626,0,0,0,0,0,5817.43767,5806.383942,4.135690069
"Cell R82",7750,0.17,0.25,0.15,0,0.16,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.60569933,24.42575919,6.461404735,0.041973183,12.48263417,0.020032655,3.558730535,0,34.17577003,0,0.227979716,0,0,0,0,0,5882.138136,5872.658192,4.059079303
"Cell R82",8000,0.17,0.25,0.15,0,0.16,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49398963,24.95946502,6.478459536,0.048156518,12.28639358,0.018800178,3.490909705,0,33.00850187,0.00134287,0.213963927,0,0,0,0,0,5960.741045,5938.915627,3.995493322
"Cell R82",8250,0.16,0.24,0.15,0,0.17,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.91656188,25.61460957,6.427795234,0.059355824,12.17921218,0.023991621,3.523854689,0,32.04784921,0.002946339,0.203806878,0,0,0,0,0,6033.319562,5994.832504,3.951931896
"Cell R82",8500,0.16,0.23,0,0,0.16,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.15489418,25.96826796,6.438022233,0.08056966,12.07253045,0.022601103,3.579669427,0,31.46356903,0.003172085,0.21668776,0,0,0,0,0,6076.319953,6032.266432,3.923813137
"Cell R83",1000,0,0,0.46,0,0.1,0,0,0,0,0.24,0,0,0,0,0,1.1,1.59,0,0,0,0,0,0,0,0,2.53389185,43.8286912,11.2038533,0,27.63130472,0,5.445173864,0,9.356945429,0,0,0,0,0,0,0,7594.241379,7430.051724,3.345550688
"Cell R83",1250,0.89,1.29,0.44,0,0.06,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0409598,40.77137782,11.34115114,0,26.06269615,0,5.45859133,0,14.32512122,0,0,0,0,0,0,0,7256.711111,7187.622222,3.630947329
"Cell R83",1500,0.76,1.1,0.43,0,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801191731,35.65349848,11.1810093,0,24.20817132,0,5.194556858,0,21.96148577,0,0,0,0,0,0,0,6995.681818,6862.560606,3.772427511
"Cell R83",1750,0.69,0.99,0.35,0,0.03,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043635958,31.90859634,9.702500151,0,22.30902499,0,5.040882503,0,27.9952765,0,0,0,0,0,0,0,6604.777778,6519.361111,3.928580898
"Cell R83",2000,0.61,0.88,0.28,0,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143180073,29.97576767,9.124308917,0.02864789,20.49165275,0,5.310919179,0,31.90938877,0,0.016069717,0,0,0,0,0,6407.063025,6278.319328,4.07743036
"Cell R83",2250,0.55,0.79,0.24,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89223841,29.60224492,8.139502453,0.028294212,19.14433647,0,5.152448868,0,34.80391527,0,0.2369516,0,0,0,0,0,6222.510067,6059.355705,4.213812355
"Cell R83",250,3.58,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.43684001,68.00743825,5.980648404,0,0,0,1.201432431,0,12.37316735,0,0,0,0,0,0,0,7429.75,8083.25,1.340350431
"Cell R83",2500,0.49,0.71,0.21,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.906464352,28.48364186,7.472126621,0.022918312,18.62129797,0,4.915647984,0,37.11351511,0,0.464347246,0,0,0,0,0,6028.55914,5854.916667,4.364424334
"Cell R83",2750,0.45,0.65,0.19,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98795356,26.98151258,7.078496937,0.030305206,17.87394347,0,4.928778017,0,39.68712009,0,0.431849181,0,0,0,0,0,5906.053571,5717.087054,4.466876047
"Cell R83",3000,0.41,0.6,0.17,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.070244785,25.4933212,6.687643751,0.025464791,18.13784732,0,4.819052504,0,41.2764447,0,0.48993246,0,0,0,0,0,5808.612782,5610.274436,4.535876095
"Cell R83",3250,0.38,0.55,0.16,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332806419,23.99946934,6.588548563,0.024410036,18.36300439,0,4.733811179,0,42.36935836,0,0.588553096,0,0,0,0,0,5718.7504,5511.2272,4.604114899
"Cell R83",3500,0.36,0.51,0.17,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44075385,22.95644557,6.514075476,0.021047429,18.49477143,0,4.706906108,0,43.31639425,0,0.549571763,0,0,0,0,0,5632.510402,5429.456311,4.675984843
"Cell R83",3750,0.33,0.48,0.17,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7739584,21.9126793,6.55686822,0.022409016,18.98192796,0,4.493405046,0,43.66729509,0,0.591424547,0,0,0,0,0,5580.969807,5394.150966,4.702519598
"Cell R83",4000,0.31,0.45,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.088087601,21.3881207,6.397738843,0.021485917,18.72845984,0,4.538464287,0,44.23893985,0,0.598671452,0,0,0,0,0,5558.186638,5373.313892,4.698430523
"Cell R83",4250,0.29,0.42,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.381711526,20.79215672,6.112707239,0.022204593,18.38338177,0,4.700253758,0,44.98899802,0,0.618556512,0,0,0,0,0,5536.546566,5351.896519,4.676530214
"Cell R83",4500,0.28,0.4,0.17,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.814701065,20.47276089,6.106477246,0.019805948,18.21522767,0,4.673834416,0,45.14542985,0,0.551737136,0,0,0,0,0,5564.322148,5341.812081,4.644967545
"Cell R83",4750,0.26,0.38,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.628967712,20.45778528,6.297421468,0.017775976,18.00655836,0,4.855575334,0,44.24070198,0,0.495187901,0,0,0,0,0,5595.382242,5372.772009,4.637270239
"Cell R83",500,2.06,2.96,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08258699,55.97561456,9.881950672,0,10.89578183,0,6.01363529,0,11.15014121,0,0,0,0,0,0,0,7740.428571,7868.714286,1.850025545
"Cell R83",5000,0.25,0.36,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.460308464,21.31945595,6.368642816,0.016042818,17.77605893,0,4.861301181,0,42.75125345,0,0.44690708,0,0,0,0,0,5636.578697,5408.002714,4.596608762
"Cell R83",5250,0.24,0.34,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.283351496,22.54484876,6.346157646,0.016363685,17.53520794,0,4.79679233,0,41.07189583,0,0.405357896,0,0,0,0,0,5707.051077,5471.060923,4.544099918
"Cell R83",5500,0.23,0.33,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.930504037,23.53670073,6.30294624,0.02389409,17.54809653,0,4.915790952,0,39.36450391,0,0.377539718,0,0,0,0,0,5792.369188,5557.838095,4.466956533
"Cell R83",5750,0.23,0.33,0.18,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.484808931,24.74518254,6.285927426,0.034659073,17.4285592,0,4.725829358,0,37.91491223,0,0.380099673,0,0,0,0,0,5870.129231,5643.136923,4.386028059
"Cell R83",6000,0.23,0.32,0.17,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99292209,25.54328799,6.207850276,0.041429501,17.46262736,0,4.734970275,0,36.65958312,5.28633e-06,0.357302847,0,0,0,0,0,5935.278928,5712.142992,4.310200432
"Cell R83",6250,0.22,0.31,0.16,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.641059066,26.08486207,6.158065737,0.071360512,17.43252802,0,4.730344856,0,35.54675949,0.002933544,0.332063432,0,0,0,0,0,5998.616153,5780.146765,4.256972433
"Cell R83",6500,0.21,0.3,0.16,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14350848,26.70049634,6.244078746,0.099781522,17.17351386,0,4.700551576,0,34.62478689,0.004068962,0.309193792,0,0,0,0,0,6046.524709,5827.032141,4.217158463
"Cell R83",6750,0.2,0.29,0.16,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40314845,27.67098356,6.345882824,0.14005901,16.72944212,0,4.734332263,0,33.68236539,0.007051849,0.286714683,0,0,0,0,0,6097.924051,5872.511541,4.196195345
"Cell R83",7000,0.19,0.28,0.16,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67459519,28.39802491,6.420791117,0.186927031,16.48474686,0.00817027,4.779130763,0,32.76137076,0.011693016,0.274530775,0,0,0,0,0,6142.608244,5913.013509,4.181583328
"Cell R83",7250,0.18,0.27,0.15,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.00812916,28.95674797,6.507112978,0.21439779,16.16796071,0.007630354,4.837315236,0,32.01275924,0.01333549,0.274593353,0,0,0,0,0,6178.424604,5956.357766,4.163601596
