CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 56 2013,4750,1330,71400903.7,6193,9034,2841,7456.852632,423.6505344
Cell 57 2013,4750,1334,71615643.26,1694,8797,7103,6878.865067,1242.115812
Cell 58 2013,4750,1329,71347218.81,5938,8815,2877,8043.704289,387.2999091
Cell 59 2013,4750,1333,71561958.37,6044,9136,3092,7453.490623,399.0642855
Cell 6 2011/12,4750,1330,71400903.7,1489,9386,7897,6920.769173,1674.300971
Cell 6 2013,4750,1331,71454588.59,5628,8794,3166,8068.325319,395.7316215
Cell 6 NE 2011/12,4750,1330,71400903.7,1697,9110,7413,6988.245865,1506.263727
Cell 6 NW 2011/12,4750,1331,71454588.59,851,9386,8535,6057.568745,2411.335183
Cell 6 SW 2011/12,4750,1329,71347218.81,1204,9784,8580,6541.277652,2119.550128
Cell 60 2013,4750,1328,71293533.92,2390,8364,5974,7152.498494,701.278456
Cell 61 2013,4750,1332,71508273.48,3613,8831,5218,7533.760511,689.8344443
Cell 7 2013,4750,1331,71454588.59,5313,9125,3812,8088.737791,600.1054988
Cell 9 NW 2013,4750,1331,71454588.59,-1842,9827,11669,4909.51991,2433.822185
Cell 9 SE 2013,4750,1328,71293533.92,-1842,9827,11669,4597.216114,2424.270917
Cell 9 SW 2013,4750,1331,71454588.59,-1875,9827,11702,5362.858753,2462.985156
Cell R1,4750,1321,70917739.69,1192,8189,6997,5805.866011,2083.635958
Cell R10,4750,1331,71454588.59,4531,8716,4185,7470.482344,506.8730811
Cell R100,4750,1330,71400903.7,1810,8711,6901,7436.993985,991.1280229
Cell R101,4750,1332,71508273.48,5222,8709,3487,7861.689189,425.5084764
Cell R104,4750,1331,71454588.59,1367,9157,7790,6965.709241,2009.550557
Cell R105,4750,1333,71561958.37,1486,8367,6881,7368.339085,959.4414584
Cell R106,4750,1330,71400903.7,1640,9014,7374,7191.260902,1352.749494
Cell R107,4750,1333,71561958.37,5832,8961,3129,7984.684171,569.576828
Cell R11,4750,1329,71347218.81,4772,8830,4058,7906.887886,597.8825631
Cell R111,4750,1330,71400903.7,1522,9474,7952,6868.025564,1900.847575
Cell R112,4750,1330,71400903.7,5773,8707,2934,7605.179699,354.0440396
Cell R113,4750,1334,71615643.26,1694,8797,7103,6878.865067,1242.115812
Cell R114,4750,1331,71454588.59,5938,8815,2877,8042.441022,389.3724479
Cell R117,4750,1332,71508273.48,1686,9931,8245,7147.668919,1542.162599
Cell R118,4750,1329,71347218.81,6193,9034,2841,7457.176072,423.64571
Cell R119,4750,1334,71615643.26,1694,8597,6903,6762.99925,1232.678609
Cell R120,4750,1332,71508273.48,2116,8887,6771,7409.774024,763.2618859
Cell R121,4750,1331,71454588.59,6699,8796,2097,8027.167543,343.7753159
Cell R123,4750,1330,71400903.7,1945,9136,7191,7366.144361,816.9802688
Cell R124,4750,1330,71400903.7,2390,8373,5983,7103.115789,786.6689515
Cell R125,4750,1331,71454588.59,2277,8505,6228,6712.138242,1179.839102
Cell R126,4750,1328,71293533.92,3613,8831,5218,7441.760542,680.353891
Cell R15,4750,1325,71132479.25,-1970,9374,11344,5173.154717,2237.648123
Cell R16,4750,1330,71400903.7,-1842,9827,11669,4906.509774,2434.30594
Cell R17,4750,1330,71400903.7,771,9230,8459,7132.803008,1571.282829
Cell R18,4750,1340,71937752.6,1571,8837,7266,6313.363433,1693.742191
Cell R19,4750,1329,71347218.81,1373,9275,7902,6806.679458,1748.772977
Cell R20,4750,1328,71293533.92,2251,8716,6465,7102.729669,1112.134554
Cell R21,4750,1329,71347218.81,2520,8838,6318,7661.406321,824.4743482
Cell R22,4750,1329,71347218.81,6613,8733,2120,8053.958616,352.1012094
Cell R24,4750,1331,71454588.59,-1875,9827,11702,5873.842224,2291.774533
Cell R25,4750,1328,71293533.92,527,9784,9257,3803.658133,2422.92956
Cell R26,4750,1330,71400903.7,851,9386,8535,6046.433835,2412.184273
Cell R27,4750,1331,71454588.59,1421,9386,7965,6993.768595,1684.125929
Cell R28,4750,1332,71508273.48,1326,9773,8447,6103.305556,2183.413519
Cell R29,4750,1328,71293533.92,1465,9773,8308,6933.341114,1676.136335
Cell R30,4750,1330,71400903.7,3649,8751,5102,7440.078195,730.2464595
Cell R31,4750,1329,71347218.81,5511,8751,3240,7892.326561,454.862602
Cell R35,4750,1327,71239849.03,-1875,8967,10842,6501.787491,2057.754833
Cell R36,4750,1331,71454588.59,513,9522,9009,6302.851991,2406.974781
Cell R37,4750,1332,71508273.48,-195,9328,9523,6533.655405,1950.714712
Cell R38,4750,1327,71239849.03,1170,9231,8061,5919.064808,2196.840186
Cell R39,4750,1332,71508273.48,1828,9366,7538,6916.524775,1369.452268
Cell R40,4750,1330,71400903.7,2159,8808,6649,7152.117293,1032.616158
Cell R46,4750,1327,71239849.03,-779,9915,10694,5401.097965,2662.699778
Cell R47,4750,1329,71347218.81,206,9915,9709,5834.259594,2445.8808
Cell R48,4750,1326,71186164.14,108,9388,9280,5300.033183,2404.376363
Cell R49,4750,1331,71454588.59,1059,9388,8329,5772.885049,2227.728739
Cell R5,4750,1331,71454588.59,-1970,8743,10713,5570.403456,2069.812904
Cell R50,4750,1334,71615643.26,700,9569,8869,4359.42054,2381.303597
Cell R51,4750,1326,71186164.14,1506,9211,7705,6768.362745,1374.70801
Cell R52,4750,1329,71347218.81,2443,8651,6208,7352.386757,816.5105374
Cell R53,4750,1330,71400903.7,3421,8616,5195,7494.509774,471.0626528
Cell R54,4750,1329,71347218.81,5610,8925,3315,8216.103837,416.4771021
Cell R58,4750,1329,71347218.81,-108,9942,10050,4690.147479,2701.001543
Cell R59,4750,1331,71454588.59,258,9971,9713,6400.896319,2223.454233
Cell R6,4750,1332,71508273.48,1187,8730,7543,7254.273273,1358.684479
Cell R60,4750,1328,71293533.92,-471,9366,9837,6870.652108,1603.09591
Cell R61,4750,1331,71454588.59,854,9982,9128,4636.844478,2702.846092
Cell R62,4750,1330,71400903.7,716,9358,8642,4613.008271,2460.131854
Cell R63,4750,1327,71239849.03,716,8882,8166,6513.433308,1704.498066
Cell R64,4750,1329,71347218.81,3349,8458,5109,7607.034612,451.6420325
Cell R65,4750,1333,71561958.37,6786,8772,1986,7978.87847,337.4120789
Cell R66,4750,1328,71293533.92,5718,8955,3237,8384.987952,241.1012414
Cell R69,4750,1329,71347218.81,-506,9859,10365,4634.6155,2880.065443
Cell R7,4750,1330,71400903.7,-2000,8830,10830,6612.113534,1593.392871
Cell R70,4750,1327,71239849.03,-1894,9795,11689,5073.423512,2705.069805
Cell R71,4750,1331,71454588.59,-573,9509,10082,6431.604808,2047.019618
Cell R72,4750,1329,71347218.81,-10,9509,9519,5194.891648,2688.067611
Cell R73,4750,1328,71293533.92,355,9829,9474,5382.86747,2665.774966
Cell R74,4750,1329,71347218.81,1154,9341,8187,6540.721595,1987.254192
Cell R75,4750,1331,71454588.59,6008,9288,3280,7755.396694,333.8006785
Cell R76,4750,1330,71400903.7,6613,8790,2177,8089.593985,316.9029556
Cell R77,4750,1329,71347218.81,6613,9040,2427,8215.76298,297.9574615
Cell R8,4750,1328,71293533.92,-384,8813,9197,7265.51506,1090.369982
Cell R80,4750,1330,71400903.7,-1894,9795,11689,4761.994737,2698.682488
Cell R81,4750,1333,71561958.37,-204,9583,9787,6499.153038,2099.08438
Cell R82,4750,1327,71239849.03,-10,9874,9884,4764.588546,2729.940474
Cell R83,4750,1329,71347218.81,422,9874,9452,5372.772009,2505.314574
Cell R84,4750,1331,71454588.59,1211,8712,7501,4872.048084,2378.504075
Cell R85,4750,1331,71454588.59,1376,9260,7884,6222.275733,2013.126307
Cell R86,4750,1331,71454588.59,5782,8431,2649,7476.290008,418.6452732
Cell R87,4750,1335,71669328.15,6199,8547,2348,7794.289888,365.366791
Cell R9,4750,1332,71508273.48,-384,8813,9197,7247.374625,1046.710609
Cell R90,4750,1330,71400903.7,784,9694,8910,6319.567669,2155.712429
Cell R91,4750,1332,71508273.48,1032,8860,7828,6948.177928,1783.393088
Cell R92,4750,1330,71400903.7,1249,9683,8434,4040.518045,2263.372258
Cell R93,4750,1333,71561958.37,1626,9040,7414,6938.76144,1355.973529
Cell R97,4750,1327,71239849.03,1284,9318,8034,6802.607385,1877.024649
Cell R98,4750,1332,71508273.48,1316,8549,7233,7546.03003,968.1725219
Cell R99,4750,1331,71454588.59,1402,8506,7104,7367.071375,1236.855248
Cell S102,4750,1335,71669328.15,5785,8935,3150,8036.141573,421.9690123
Cell S108,4750,1330,71400903.7,6068,8870,2802,7964.079699,528.8866072
Cell S13,4750,1328,71293533.92,6084,9125,3041,8154.179217,456.5626576
Cell S14,4750,1331,71454588.59,5313,9125,3812,8088.737791,600.1054988
Cell S2,4750,1331,71454588.59,5628,8794,3166,8068.325319,395.7316215
Cell S23,4750,1329,71347218.81,5723,8842,3119,8155.991723,474.4587958
Cell S32,4750,1329,71347218.81,5511,8938,3427,7954.221971,479.8675368
Cell S33,4750,1331,71454588.59,5452,8876,3424,7934.791886,441.5719541
Cell S34,4750,1330,71400903.7,6616,8848,2232,8061.158647,367.5064968
Cell S41,4750,1330,71400903.7,5127,8751,3624,7724.900752,386.6549421
Cell S42,4750,1332,71508273.48,6899,8915,2016,8159.056306,361.746405
Cell S44,4750,1330,71400903.7,6968,8939,1971,8189.896992,316.9093237
Cell S56,4750,1330,71400903.7,5634,8793,3159,7974.796241,507.8224734
Cell S67,4750,1332,71508273.48,5823,8982,3159,8218.439189,416.6553062
Cell S78,4750,1330,71400903.7,6692,9004,2312,8358.032331,292.3277278
Cell S88,4750,1332,71508273.48,6375,8915,2540,8112.963964,401.2579602
Cell S94,4750,1332,71508273.48,6943,8935,1992,8100.798048,311.3034048
Cell S95,4750,1336,71723013.04,6188,8796,2608,7965.202096,421.6954866
W287,4750,1329,71347218.81,807,9196,8389,4001.995485,1995.277123
W295,4750,1329,71347218.81,1643,8825,7182,7086.580135,1436.745963
W338,4750,1331,71454588.59,855,9866,9011,4364.253193,2547.145278
W342,4750,1333,71561958.37,1263,8356,7093,5375.735934,2123.563827
W345,4750,1329,71347218.81,3683,8605,4922,7469.643341,571.3333822
W387,4750,1330,71400903.7,1191,9937,8746,5767.583459,2465.543692
W393,4750,1330,71400903.7,1196,9521,8325,6353.203008,1945.503871
W440,4750,1326,71186164.14,1125,9047,7922,5462.329563,2239.822218
W441,4750,1329,71347218.81,2581,8634,6053,7058.865312,937.9940121
W445,4750,1331,71454588.59,2376,8498,6122,6771.647633,936.8214703
W500,4750,1327,71239849.03,1427,8823,7396,6147.607385,1849.227989
1,5000,1473,79077842.97,1187,8730,7543,7127.00611,1520.989973
2,5000,1469,78863103.41,1591,8837,7246,6236.189244,1669.816586
3,5000,1477,79292582.53,1373,9275,7902,7253.664861,1047.228597
4,5000,1474,79131527.86,1834,8716,6882,7089.284939,1108.740148
5,5000,1477,79292582.53,-1875,9245,11120,6460.578876,2067.662795
6,5000,1471,78970473.19,1470,9386,7916,6804.186268,1787.056896
7,5000,1473,79077842.97,1476,9773,8297,6748.736592,1679.757628
8,5000,1478,79346267.42,1423,8838,7415,6821.883627,1461.136525
9,5000,1476,79238897.64,6027,8751,2724,7849.941734,350.9142309
10,5000,1473,79077842.97,448,9915,9467,5858.186015,2491.180997
11,5000,1475,79185212.75,-195,9388,9583,5265.258983,2411.275748
12,5000,1474,79131527.86,700,9569,8869,4324.774763,2388.238981
13,5000,1474,79131527.86,1506,9211,7705,6718.808684,1474.872983
14,5000,1478,79346267.42,4359,8852,4493,7945.662382,677.8643554
16,5000,1475,79185212.75,-506,9859,10365,4803.867797,2882.581749
17,5000,1475,79185212.75,-471,9366,9837,6791.265085,1662.480308
18,5000,1472,79024158.08,854,9982,9128,4491.025815,2670.808577
19,5000,1474,79131527.86,716,9358,8642,4720.609227,2469.938469
20,5000,1475,79185212.75,6008,9288,3280,7745.044068,341.8703354
21,5000,1473,79077842.97,6613,9040,2427,8214.917176,294.8178651
22,5000,1471,78970473.19,-1894,9795,11689,4726.588035,2737.741935
23,5000,1477,79292582.53,-10,9874,9884,4937.381855,2725.130924
24,5000,1474,79131527.86,1032,8860,7828,6869.912483,1861.873479
25,5000,1475,79185212.75,1626,9284,7658,6915.188475,1397.158787
26,5000,1471,78970473.19,6199,8547,2348,7790.959211,377.0228284
27,5000,1480,79453637.2,1316,8549,7233,7451.331081,1182.482643
28,5000,1478,79346267.42,1486,8964,7478,7290.102165,1154.321644
29,5000,1473,79077842.97,1810,8711,6901,7394.824847,1073.220262
31,5000,1472,79024158.08,1966,9474,7508,7575.148098,779.5572469
32,5000,1475,79185212.75,1694,8797,7103,6907.317288,1217.15836
33,5000,1472,79024158.08,6135,9347,3212,7461.46875,430.929787
34,5000,1473,79077842.97,2390,8364,5974,7106.748133,707.0418115
10A,5000,1472,79024158.08,44,9915,9871,5694.558424,2520.363821
10NE,5000,1475,79185212.75,-159,9915,10074,5639.442712,2672.596953
10NW,5000,1473,79077842.97,513,9522,9009,6137.156823,2491.405292
10SW,5000,1473,79077842.97,-779,9915,10694,5380.680244,2640.215216
11NE,5000,1473,79077842.97,-195,9328,9523,6450.630007,2060.626902
11NW,5000,1474,79131527.86,-195,9388,9583,5447.341927,2581.029218
11SE,5000,1468,78809418.52,1059,9388,8329,5793.486376,2216.344388
17NW,5000,1469,78863103.41,258,9971,9713,6393.04629,2195.29876
17SE,5000,1473,79077842.97,-782,9509,10291,6365.412763,2108.096395
17SW,5000,1475,79185212.75,-1894,9795,11689,5111.148475,2690.553222
22S,5000,1472,79024158.08,-1894,9795,11689,4595.85462,2741.47096
23S,5000,1473,79077842.97,1090,9773,8683,3768.029192,2136.469927
24S,5000,1474,79131527.86,1032,9336,8304,6859.885346,1868.108542
27A,5000,1474,79131527.86,1284,9694,8410,6837.054274,1882.531729
2A,5000,1473,79077842.97,1571,8957,7386,6292.992532,1716.314731
5NE,5000,1471,78970473.19,-1842,9827,11669,4585.329028,2422.733083
5NW,5000,1470,78916788.3,-1875,9827,11702,5306.482993,2463.779621
5SE,5000,1475,79185212.75,234,9784,9550,3870.735593,2460.159096
6NE,5000,1473,79077842.97,1665,9386,7721,6976.716904,1505.143848
6NW,5000,1473,79077842.97,771,9386,8615,5988.447386,2466.412935
6SW,5000,1476,79238897.64,1204,9784,8580,6561.7771,2096.153041
Cell 1 2011/12,5000,1473,79077842.97,1187,8730,7543,7127.00611,1520.989973
Cell 1 SW 2013,5000,1472,79024158.08,-1970,9374,11344,5211.785326,2234.183625
Cell 10 2011/12,5000,1473,79077842.97,448,9915,9467,5858.186015,2491.180997
Cell 10 NE 2011/12,5000,1475,79185212.75,-159,9915,10074,5639.442712,2672.596953
Cell 10 NW 2011/12,5000,1473,79077842.97,513,9522,9009,6137.156823,2491.405292
Cell 10 SE 2013,5000,1473,79077842.97,771,9386,8615,5988.447386,2466.412935
Cell 10 SW 2011/12,5000,1473,79077842.97,-779,9915,10694,5380.680244,2640.215216
Cell 10-A 2011/12,5000,1472,79024158.08,44,9915,9871,5694.558424,2520.363821
Cell 11 NE 2011/12,5000,1473,79077842.97,-195,9328,9523,6450.630007,2060.626902
Cell 11 NW 2013,5000,1476,79238897.64,1571,8837,7266,6309.248645,1681.338506
Cell 11 SW 2013,5000,1476,79238897.64,1530,9386,7856,6901.380081,1756.364639
Cell 12 2013,5000,1470,78916788.3,1476,9773,8297,6748.530612,1677.510978
Cell 13 2013,5000,1476,79238897.64,1422,8838,7416,6739.200542,1505.634226
Cell 14 2013,5000,1475,79185212.75,6150,8733,2583,8039.48339,367.2210625
Cell 15 2013,5000,1474,79131527.86,5348,8876,3528,7949.156038,485.1227013
Cell 15-A 2013,5000,1478,79346267.42,5452,8876,3424,7957.530447,442.8350861
Cell 16 2013,5000,1473,79077842.97,5452,8848,3396,7999.864223,411.3103437
Cell 17 NW 2011/12,5000,1469,78863103.41,258,9971,9713,6393.04629,2195.29876
Cell 17 NW 2013,5000,1473,79077842.97,-1875,9827,11702,5868.660557,2300.71511
Cell 17 SE 2013,5000,1474,79131527.86,513,9522,9009,6134.09905,2493.323441
Cell 17 SW 2013,5000,1471,78970473.19,-1875,9086,10961,6476.581917,2059.378952
Cell 18 2011/12,5000,1472,79024158.08,854,9982,9128,4491.025815,2670.808577
Cell 18 NE 2013,5000,1471,78970473.19,1204,9784,8580,6586.39225,2082.276521
Cell 18 NW 2013,5000,1472,79024158.08,234,9784,9550,3865.141984,2433.379307
Cell 18 SE 2013,5000,1473,79077842.97,-195,9328,9523,6450.630007,2060.626902
Cell 18 SSE 2013,5000,1471,78970473.19,-195,9388,9583,5394.475867,2548.363676
Cell 19 NW 2013,5000,1471,78970473.19,1421,9386,7965,6859.546567,1788.464856
Cell 2 2011/12,5000,1469,78863103.41,1591,8837,7246,6236.189244,1669.816586
Cell 2 NE 2013,5000,1472,79024158.08,-2000,8957,10957,6334.027174,1772.003735
Cell 2 SW 2013,5000,1473,79077842.97,1187,8730,7543,7131.746775,1516.06274
Cell 20 2013,5000,1476,79238897.64,1465,9773,8308,6871.978997,1717.654439
Cell 21 2013,5000,1475,79185212.75,2159,9211,7052,7162.805424,1029.958338
Cell 22 2013,5000,1476,79238897.64,6717,8751,2034,7861.7229,315.6752835
Cell 23 2013,5000,1475,79185212.75,6899,8915,2016,8160.735593,362.3334197
Cell 24 2013,5000,1472,79024158.08,6616,8848,2232,8060.075408,371.6669345
Cell 25 NE 2013,5000,1473,79077842.97,448,9915,9467,5858.186015,2491.180997
Cell 25 SE 2013,5000,1474,79131527.86,-779,9915,10694,5381.144505,2639.379614
Cell 26 NE 2013,5000,1475,79185212.75,-195,9388,9583,5265.258983,2411.275748
Cell 26 NNW 2013,5000,1475,79185212.75,-159,9915,10074,5639.442712,2672.596953
Cell 26 NW 2013,5000,1472,79024158.08,44,9915,9871,5694.558424,2520.363821
Cell 27 NW 2013,5000,1468,78809418.52,1059,9388,8329,5793.486376,2216.344388
Cell 28 2013,5000,1473,79077842.97,700,9569,8869,4322.157502,2386.935401
Cell 29 2013,5000,1474,79131527.86,1506,9211,7705,6718.065807,1474.329371
Cell 3 NE 2013,5000,1475,79185212.75,-384,8813,9197,7251.335593,1056.660699
Cell 3 NW 2013,5000,1475,79185212.75,-2000,9096,11096,6568.987797,1631.413343
Cell 30 2013,5000,1473,79077842.97,6786,8772,1986,7984.238968,345.574732
Cell 31 2013,5000,1476,79238897.64,5610,8925,3315,8205.373306,417.5433195
Cell 32 2013,5000,1476,79238897.64,5823,8982,3159,8222.944444,410.7788981
Cell 33 NE 2013,5000,1469,78863103.41,258,9971,9713,6393.04629,2195.29876
Cell 33 SE 2013,5000,1475,79185212.75,-1894,9795,11689,5111.148475,2690.553222
Cell 33 SW 2013,5000,1474,79131527.86,-506,9859,10365,4720.566486,2867.379843
Cell 34 N 2013,5000,1474,79131527.86,-471,9455,9926,6583.921981,1836.497177
Cell 34 NW 2013,5000,1475,79185212.75,-471,9366,9837,6791.265085,1662.480308
Cell 34 SE 2013,5000,1474,79131527.86,-782,9509,10291,6362.799186,2108.290208
Cell 35 2013,5000,1479,79399952.31,854,9982,9128,4580.693036,2690.487026
Cell 37 2013,5000,1471,78970473.19,5141,9288,4147,7744.931339,345.1143753
Cell 38 2013,5000,1473,79077842.97,6613,9040,2427,8222.986422,295.0774321
Cell 39 2013,5000,1475,79185212.75,6692,9040,2348,8352.229153,294.5960205
Cell 4 2013,5000,1473,79077842.97,4531,8716,4185,7480.327223,505.6357376
Cell 40 NE 2013,5000,1475,79185212.75,-1894,9795,11689,4684.734237,2733.392951
Cell 41 N 2013,5000,1474,79131527.86,-1894,9615,11509,6317.695387,2331.325968
Cell 41 NW 2013,5000,1473,79077842.97,-1894,9795,11689,5604.75017,2670.287994
Cell 42 NW 2013,5000,1473,79077842.97,-10,9874,9884,4909.431093,2724.160695
Cell 43 2013,5000,1476,79238897.64,1302,9341,8039,6182.421409,2045.513005
Cell 44 2013,5000,1477,79292582.53,5286,9288,4002,7525.968179,494.6558432
Cell 45 2013,5000,1472,79024158.08,6199,8547,2348,7791.870245,377.061587
Cell 47 2013,5000,1476,79238897.64,784,9694,8910,6380.272358,2135.920731
Cell 48 2013,5000,1473,79077842.97,1032,9336,8304,6861.319756,1865.525975
Cell 49 2013,5000,1475,79185212.75,1626,9284,7658,6915.188475,1397.158787
Cell 5 2011/12 Summer,5000,1471,78970473.19,-1875,9086,10961,6476.581917,2059.378952
Cell 5 2013,5000,1476,79238897.64,4772,8830,4058,7901.911247,604.9620435
Cell 50 2013,5000,1473,79077842.97,1810,8711,6901,7394.824847,1073.220262
Cell 51 2013,5000,1477,79292582.53,6188,8935,2747,7968.346649,419.47
Cell 52 2013,5000,1475,79185212.75,1402,8549,7147,7314.791864,1342.740393
Cell 53 2013,5000,1479,79399952.31,1486,8964,7478,7290.020284,1153.935634
Cell 54 2013,5000,1474,79131527.86,5832,8961,3129,7986.833786,561.8017465
Cell 55 2013,5000,1481,79507322.09,6068,8870,2802,7966.303174,530.1593271
Cell 56 2013,5000,1475,79185212.75,6135,9347,3212,7462.012203,430.5640587
Cell 57 2013,5000,1472,79024158.08,1694,8797,7103,6906.009511,1218.111991
Cell 58 2013,5000,1478,79346267.42,5938,8815,2877,8032.806495,408.5433004
Cell 59 2013,5000,1471,78970473.19,6044,9347,3303,7457.24949,408.2778005
Cell 6 2011/12,5000,1471,78970473.19,1470,9386,7916,6804.186268,1787.056896
Cell 6 2013,5000,1472,79024158.08,5628,8824,3196,8083.468071,395.6539531
Cell 6 NE 2011/12,5000,1473,79077842.97,1665,9386,7721,6976.716904,1505.143848
Cell 6 NW 2011/12,5000,1473,79077842.97,771,9386,8615,5988.447386,2466.412935
Cell 6 SW 2011/12,5000,1476,79238897.64,1204,9784,8580,6561.7771,2096.153041
Cell 60 2013,5000,1474,79131527.86,2390,8364,5974,7113.852103,743.0236458
Cell 61 2013,5000,1473,79077842.97,3613,8831,5218,7547.467753,679.6648623
Cell 7 2013,5000,1475,79185212.75,5313,9125,3812,8083.094237,597.786255
Cell 9 NW 2013,5000,1469,78863103.41,-1842,9827,11669,4858.027229,2430.723426
Cell 9 SE 2013,5000,1471,78970473.19,-1842,9827,11669,4585.329028,2422.733083
Cell 9 SW 2013,5000,1471,78970473.19,-1875,9827,11702,5305.543168,2463.205603
Cell R1,5000,1479,79399952.31,1192,8189,6997,5814.248141,2048.577836
Cell R10,5000,1474,79131527.86,4531,8716,4185,7480.618725,505.5879872
Cell R100,5000,1474,79131527.86,1470,8711,7241,7390.805292,1083.890827
Cell R101,5000,1472,79024158.08,5222,8709,3487,7861.824728,429.4649689
Cell R104,5000,1474,79131527.86,1367,9157,7790,6922.563772,2045.27498
Cell R105,5000,1479,79399952.31,1486,8964,7478,7290.020284,1153.935634
Cell R106,5000,1475,79185212.75,1628,9014,7386,7207.905763,1334.496538
Cell R107,5000,1474,79131527.86,5832,8961,3129,7986.833786,561.8017465
Cell R11,5000,1475,79185212.75,4772,8830,4058,7901.610847,605.0570236
Cell R111,5000,1473,79077842.97,1480,9474,7994,6825.305499,1957.147694
Cell R112,5000,1478,79346267.42,3557,8707,5150,7592.039242,409.5480394
Cell R113,5000,1472,79024158.08,1694,8797,7103,6906.009511,1218.111991
Cell R114,5000,1478,79346267.42,5938,8815,2877,8032.806495,408.5433004
Cell R117,5000,1474,79131527.86,1686,9931,8245,7046.740841,1651.606304
Cell R118,5000,1476,79238897.64,6135,9347,3212,7461.97561,430.4204734
Cell R119,5000,1475,79185212.75,1694,8696,7002,6786.12678,1221.256872
Cell R120,5000,1479,79399952.31,2116,8887,6771,7409.975659,774.7234038
Cell R121,5000,1478,79346267.42,6699,8831,2132,8029.812585,347.1132675
Cell R123,5000,1480,79453637.2,1605,9136,7531,7314.254054,937.1453695
Cell R124,5000,1475,79185212.75,2390,8373,5983,7062.355254,811.3731094
Cell R125,5000,1476,79238897.64,2277,8767,6490,6732.381436,1164.007961
Cell R126,5000,1475,79185212.75,3613,8831,5218,7456.221017,677.5052412
Cell R15,5000,1472,79024158.08,-1970,9374,11344,5211.785326,2234.183625
Cell R16,5000,1472,79024158.08,-1842,9827,11669,4848.737772,2430.905175
Cell R17,5000,1475,79185212.75,771,9230,8459,7031.300339,1708.536025
Cell R18,5000,1474,79131527.86,1571,8837,7266,6313.357531,1683.320965
