CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 56 2013,500,15,805273.35,6889,7177,288,7038.533333,97.22816236
Cell 57 2013,500,14,751588.46,6446,7850,1404,7186.285714,382.2636391
Cell 58 2013,500,15,805273.35,7810,8606,796,8241.4,261.037111
Cell 59 2013,500,15,805273.35,6718,7814,1096,7316.4,290.0047816
Cell 6 2011/12,500,16,858958.24,7250,8530,1280,8125.75,308.657476
Cell 6 2013,500,16,858958.24,8110,8425,315,8327.1875,79.20086706
Cell 6 NE 2011/12,500,15,805273.35,6775,8579,1804,8145.466667,567.1951888
Cell 6 NW 2011/12,500,16,858958.24,7203,8593,1390,8124,346.6415656
Cell 6 SW 2011/12,500,15,805273.35,7240,8808,1568,8198.133333,494.0782484
Cell 60 2013,500,14,751588.46,6822,7547,725,7240.357143,191.2734046
Cell 61 2013,500,16,858958.24,7140,8549,1409,7752.5625,363.4145307
Cell 7 2013,500,15,805273.35,7310,8299,989,7654.066667,243.3922668
Cell 9 NW 2013,500,16,858958.24,4842,8044,3202,6740.25,939.1047931
Cell 9 SE 2013,500,15,805273.35,6531,7857,1326,7125,424.0710632
Cell 9 SW 2013,500,13,697903.57,4157,6200,2043,5650.153846,649.7997142
Cell R1,500,13,697903.57,6396,8178,1782,7184.461538,597.3461328
Cell R10,500,16,858958.24,7445,8386,941,7859.1875,295.7404307
Cell R100,500,14,751588.46,8265,8659,394,8386,113.5064504
Cell R101,500,15,805273.35,7522,8298,776,8010.8,264.0937207
Cell R104,500,16,858958.24,7825,8232,407,8034.4375,122.0455697
Cell R105,500,16,858958.24,6916,8093,1177,7730.625,405.5281857
Cell R106,500,15,805273.35,7688,8452,764,8114.066667,198.0220414
Cell R107,500,14,751588.46,7320,8570,1250,8192.714286,337.0585851
Cell R11,500,14,751588.46,7814,8707,893,8119.142857,280.9796274
Cell R111,500,16,858958.24,7479,8632,1153,8357.3125,268.1372593
Cell R112,500,14,751588.46,7874,8294,420,8052.214286,123.2507193
Cell R113,500,14,751588.46,6446,7850,1404,7186.285714,382.2636391
Cell R114,500,14,751588.46,7810,8606,796,8256.142857,264.0970755
Cell R117,500,15,805273.35,6630,7891,1261,7324.266667,387.883396
Cell R118,500,15,805273.35,6889,7177,288,7038.533333,97.22816236
Cell R119,500,16,858958.24,4628,7118,2490,6249.875,847.7900591
Cell R120,500,13,697903.57,8204,8513,309,8394.692308,90.52869041
Cell R121,500,15,805273.35,6875,8308,1433,7568.933333,450.2666568
Cell R123,500,16,858958.24,7121,8233,1112,7710.6875,341.9153255
Cell R124,500,14,751588.46,6712,7612,900,6991,314.4466796
Cell R125,500,15,805273.35,6939,7947,1008,7432,369.2659385
Cell R126,500,14,751588.46,7830,8411,581,8086.714286,228.9901522
Cell R15,500,14,751588.46,6492,7410,918,7048.214286,254.6291922
Cell R16,500,16,858958.24,4842,8044,3202,6740.25,939.1047931
Cell R17,500,14,751588.46,5871,8643,2772,7338.285714,755.6785436
Cell R18,500,16,858958.24,6223,8077,1854,7412.1875,657.3545674
Cell R19,500,15,805273.35,7687,8153,466,7933.4,135.2049309
Cell R20,500,14,751588.46,7347,7642,295,7460.214286,115.344316
Cell R21,500,14,751588.46,7289,7784,495,7545.571429,160.405163
Cell R22,500,14,751588.46,7320,7949,629,7676.857143,159.8427161
Cell R24,500,15,805273.35,2952,7501,4549,5906.333333,1210.786778
Cell R25,500,15,805273.35,4343,8449,4106,7244.533333,1270.791452
Cell R26,500,16,858958.24,7929,8593,664,8276.4375,180.5443051
Cell R27,500,15,805273.35,7747,8516,769,8156.333333,193.0922635
Cell R28,500,16,858958.24,4510,8066,3556,6747.125,1094.828404
Cell R29,500,14,751588.46,7609,8199,590,7979.142857,209.1137275
Cell R30,500,16,858958.24,5843,8074,2231,7449.25,667.4426473
Cell R31,500,14,751588.46,7712,8380,668,8104.071429,202.4240472
Cell R35,500,14,751588.46,6621,7071,450,6863,171.6782705
Cell R36,500,16,858958.24,6703,7619,916,7312.625,252.8974286
Cell R37,500,15,805273.35,7191,7803,612,7515.866667,207.0223391
Cell R38,500,15,805273.35,7953,8280,327,8171.8,89.28769979
Cell R39,500,15,805273.35,7351,8078,727,7816.133333,203.4387268
Cell R40,500,14,751588.46,4970,7476,2506,5750.714286,712.7997543
Cell R46,500,14,751588.46,3773,6838,3065,5124.142857,1179.98165
Cell R47,500,14,751588.46,8049,8364,315,8202.928571,116.7136081
Cell R48,500,15,805273.35,6691,7847,1156,7325.8,391.6376216
Cell R49,500,16,858958.24,7109,8407,1298,7762.875,321.1311794
Cell R5,500,16,858958.24,5810,7416,1606,6767.875,437.5975427
Cell R50,500,16,858958.24,6165,7967,1802,7389.25,542.0551748
Cell R51,500,14,751588.46,5653,7809,2156,7057.357143,593.9323683
Cell R52,500,14,751588.46,6784,8220,1436,7677.714286,399.5904025
Cell R53,500,14,751588.46,7532,8136,604,7873.714286,163.1565543
Cell R54,500,15,805273.35,7297,8425,1128,8158.733333,364.1482238
Cell R58,500,14,751588.46,5958,8750,2792,8044.357143,764.6687992
Cell R59,500,15,805273.35,6779,7205,426,6996.266667,132.3925812
Cell R6,500,14,751588.46,7776,8059,283,7897.214286,93.43154757
Cell R60,500,14,751588.46,6505,8000,1495,7086.785714,518.5448291
Cell R61,500,15,805273.35,3560,8230,4670,7315.8,1487.712616
Cell R62,500,14,751588.46,6261,8385,2124,7371,658.8217838
Cell R63,500,14,751588.46,7252,7946,694,7609.214286,155.6475775
Cell R64,500,14,751588.46,7787,8368,581,7997.571429,130.256184
Cell R65,500,15,805273.35,6794,7762,968,7304.4,278.5253549
Cell R66,500,14,751588.46,8238,8783,545,8523.642857,144.5157466
Cell R69,500,14,751588.46,3390,8776,5386,6717.142857,1558.391793
Cell R7,500,14,751588.46,6275,8969,2694,7826.785714,641.8937583
Cell R70,500,15,805273.35,6217,8958,2741,7841.6,849.4994448
Cell R71,500,14,751588.46,6461,7527,1066,6838.571429,345.4822125
Cell R72,500,14,751588.46,4422,7843,3421,5918.857143,1017.472208
Cell R73,500,14,751588.46,7050,8345,1295,7843.928571,431.5416656
Cell R74,500,14,751588.46,6937,8294,1357,7985.785714,384.6962027
Cell R75,500,15,805273.35,7707,8389,682,8106.066667,240.5295454
Cell R76,500,14,751588.46,7735,8837,1102,8589.214286,379.9671374
Cell R77,500,14,751588.46,7608,8199,591,7958.571429,147.9153785
Cell R8,500,14,751588.46,7527,8849,1322,8264.142857,401.7683869
Cell R80,500,15,805273.35,5055,8686,3631,7303.333333,781.2047676
Cell R81,500,15,805273.35,6598,8270,1672,7043.4,469.9114527
Cell R82,500,14,751588.46,5904,8118,2214,7196.5,675.3206381
Cell R83,500,14,751588.46,6654,8532,1878,7740.428571,516.6679943
Cell R84,500,14,751588.46,4789,8329,3540,7379.642857,985.3707502
Cell R85,500,15,805273.35,7099,7971,872,7507.933333,288.9490074
Cell R86,500,14,751588.46,7772,8406,634,8097.928571,168.9490474
Cell R87,500,16,858958.24,7467,8219,752,7782.625,214.4944274
Cell R9,500,15,805273.35,6167,8177,2010,7307.933333,692.9911463
Cell R90,500,14,751588.46,7018,7917,899,7505.571429,243.0369502
Cell R91,500,15,805273.35,7079,8602,1523,8056.533333,500.5696577
Cell R92,500,14,751588.46,6339,9280,2941,7273.285714,831.2044985
Cell R93,500,15,805273.35,7058,7807,749,7479.333333,272.0133984
Cell R97,500,14,751588.46,7699,8271,572,7997.214286,170.3614555
Cell R98,500,16,858958.24,7395,8440,1045,7785.3125,335.7803819
Cell R99,500,14,751588.46,7212,8475,1263,7887.214286,408.0845813
Cell S102,500,15,805273.35,6670,8293,1623,7737.6,396.1792187
Cell S108,500,14,751588.46,7674,8284,610,7903.214286,210.1469481
Cell S13,500,14,751588.46,7127,8163,1036,7786.214286,227.0082373
Cell S14,500,15,805273.35,7310,8299,989,7654.066667,243.3922668
Cell S2,500,16,858958.24,8110,8425,315,8327.1875,79.20086706
Cell S23,500,14,751588.46,8255,8606,351,8446.642857,111.1515099
Cell S32,500,14,751588.46,8017,8566,549,8339.642857,168.8505709
Cell S33,500,14,751588.46,7605,8070,465,7779.642857,139.6964092
Cell S34,500,15,805273.35,7629,8776,1147,8051.666667,291.6275402
Cell S41,500,14,751588.46,7441,8260,819,7905.5,256.2553832
Cell S42,500,15,805273.35,8163,8920,757,8540.066667,227.0910145
Cell S44,500,14,751588.46,7682,8592,910,7903.071429,240.3599872
Cell S56,500,15,805273.35,7128,8399,1271,7770.933333,293.7451201
Cell S67,500,16,858958.24,7051,8228,1177,7932.25,346.7370221
Cell S78,500,14,751588.46,7939,8929,990,8734.142857,246.8408559
Cell S88,500,16,858958.24,7301,8570,1269,8038.5625,414.8534333
Cell S94,500,16,858958.24,8011,8425,414,8260,132.3886324
Cell S95,500,16,858958.24,7811,8378,567,8200.875,210.3202543
W287,500,14,751588.46,4841,7619,2778,6262.428571,896.2514566
W295,500,14,751588.46,3335,7869,4534,5988.285714,1711.83529
W338,500,16,858958.24,5143,7717,2574,6901.0625,749.3617675
W342,500,15,805273.35,4841,7793,2952,6955.533333,805.3393377
W345,500,16,858958.24,7185,7740,555,7471.625,138.9788091
W387,500,15,805273.35,5933,7371,1438,6607.4,486.372395
W393,500,16,858958.24,6880,7710,830,7364.75,205.9160933
W440,500,14,751588.46,4759,6981,2222,6314.642857,533.0396135
W441,500,15,805273.35,7462,7764,302,7639,114.7054198
W445,500,16,858958.24,6822,7326,504,7034.75,206.064462
W500,500,14,751588.46,7772,8447,675,8194.428571,228.3611533
1,750,32,1717916.48,7723,8136,413,7936.78125,112.3670699
2,750,33,1771601.37,4854,7705,2851,6723.787879,782.4963068
3,750,34,1825286.26,7486,8285,799,7915.029412,158.388481
4,750,32,1717916.48,7379,7966,587,7676.65625,142.3408342
5,750,33,1771601.37,6537,7204,667,6889.333333,207.1491436
6,750,33,1771601.37,7250,8530,1280,8207.969697,306.6881236
7,750,33,1771601.37,5720,8301,2581,7431.939394,760.1966229
8,750,34,1825286.26,3078,8121,5043,6544.411765,1378.541922
9,750,34,1825286.26,7346,8584,1238,8073.647059,340.6606801
10,750,32,1717916.48,5914,8062,2148,7441.65625,440.5079177
11,750,32,1717916.48,6691,8163,1472,7408.65625,407.4824083
12,750,32,1717916.48,2348,8212,5864,6986.1875,1295.620253
13,750,32,1717916.48,5653,8264,2611,7174.03125,692.7792074
14,750,34,1825286.26,6238,8444,2206,7579.558824,699.3028962
16,750,32,1717916.48,1731,8776,7045,6376.78125,2108.749685
17,750,33,1771601.37,6011,8221,2210,7107.575758,601.1756175
18,750,34,1825286.26,4759,9170,4411,7746.352941,895.0939774
19,750,34,1825286.26,4826,8460,3634,6888.705882,872.0474059
20,750,32,1717916.48,7131,8421,1290,8109.34375,264.6705038
21,750,34,1825286.26,7573,8387,814,7970.676471,205.9608359
22,750,33,1771601.37,-834,9500,10334,6028.151515,2915.223097
23,750,37,1986340.93,3088,8594,5506,7049.108108,1140.689308
24,750,32,1717916.48,7079,8602,1523,8019.90625,454.3959149
25,750,36,1932656.04,6475,8282,1807,7549.611111,344.3594922
26,750,33,1771601.37,7323,8263,940,7849.181818,251.4779892
27,750,33,1771601.37,7395,8474,1079,7923.757576,361.2818115
28,750,33,1771601.37,6418,8093,1675,7570.545455,489.7209528
29,750,33,1771601.37,7795,8718,923,8336.545455,202.5561038
31,750,33,1771601.37,7895,8340,445,8176.848485,132.0165557
32,750,33,1771601.37,6443,7850,1407,7212.575758,398.4417398
33,750,32,1717916.48,6804,7212,408,7015.5,117.1209311
34,750,34,1825286.26,5658,7369,1711,6784.441176,464.8700762
10A,750,32,1717916.48,6471,9189,2718,8179.6875,465.6817876
10NE,750,32,1717916.48,6258,7432,1174,7120.0625,316.4983153
10NW,750,32,1717916.48,6703,7879,1176,7294.34375,297.1653169
10SW,750,32,1717916.48,5234,8592,3358,7314.90625,904.5193945
11NE,750,35,1878971.15,5190,8109,2919,7399.028571,506.614843
11NW,750,32,1717916.48,7028,8608,1580,7718.5625,379.1843992
11SE,750,33,1771601.37,7109,8632,1523,7783.787879,358.5346235
17NW,750,33,1771601.37,6779,7561,782,7037.424242,186.4390436
17SE,750,32,1717916.48,4222,7673,3451,6923.84375,620.7024805
17SW,750,32,1717916.48,4404,9597,5193,7758.375,1205.396142
22S,750,32,1717916.48,1170,9381,8211,6709.03125,1632.064882
23S,750,32,1717916.48,1834,4285,2451,2695.71875,627.9528363
24S,750,32,1717916.48,7079,8602,1523,8087.125,434.1727587
27A,750,32,1717916.48,6448,8956,2508,7885,480.7798353
2A,750,33,1771601.37,6223,8812,2589,7582.939394,597.3839403
5NE,750,33,1771601.37,5667,7857,2190,7110.212121,534.3615708
5NW,750,33,1771601.37,2829,7965,5136,5877,1124.444024
5SE,750,32,1717916.48,1687,8449,6762,6479.4375,1849.853997
6NE,750,35,1878971.15,6636,8579,1943,8044.114286,600.0763176
6NW,750,35,1878971.15,6854,8994,2140,8051.114286,487.0115734
6SW,750,34,1825286.26,5103,8808,3705,7971.676471,779.9899969
Cell 1 2011/12,750,32,1717916.48,7723,8136,413,7936.78125,112.3670699
Cell 1 SW 2013,750,32,1717916.48,6376,7410,1034,6997.90625,297.7112023
Cell 10 2011/12,750,32,1717916.48,5914,8062,2148,7441.65625,440.5079177
Cell 10 NE 2011/12,750,32,1717916.48,6258,7432,1174,7120.0625,316.4983153
Cell 10 NW 2011/12,750,32,1717916.48,6703,7879,1176,7294.34375,297.1653169
Cell 10 SE 2013,750,34,1825286.26,7203,8994,1791,8086.323529,448.0702886
Cell 10 SW 2011/12,750,32,1717916.48,5234,8592,3358,7314.90625,904.5193945
Cell 10-A 2011/12,750,32,1717916.48,6471,9189,2718,8179.6875,465.6817876
Cell 11 NE 2011/12,750,35,1878971.15,5190,8109,2919,7399.028571,506.614843
Cell 11 NW 2013,750,34,1825286.26,6223,8077,1854,7334.058824,606.191289
Cell 11 SW 2013,750,33,1771601.37,6492,8440,1948,7395.484848,511.6338725
Cell 12 2013,750,33,1771601.37,5720,8301,2581,7431.939394,760.1966229
Cell 13 2013,750,34,1825286.26,3078,8121,5043,6215.882353,1607.923776
Cell 14 2013,750,32,1717916.48,7320,8316,996,7799.96875,242.4537951
Cell 15 2013,750,33,1771601.37,7167,8411,1244,7957.969697,311.6712997
Cell 15-A 2013,750,33,1771601.37,7323,8070,747,7814.181818,191.6492147
Cell 16 2013,750,33,1771601.37,7326,8798,1472,7818,266.2123782
Cell 17 NW 2011/12,750,33,1771601.37,6779,7561,782,7037.424242,186.4390436
Cell 17 NW 2013,750,35,1878971.15,2952,7501,4549,5935.342857,1361.773087
Cell 17 SE 2013,750,32,1717916.48,6703,7879,1176,7294.34375,297.1653169
Cell 17 SW 2013,750,32,1717916.48,6537,7259,722,6881.84375,203.4970991
Cell 18 2011/12,750,34,1825286.26,4759,9170,4411,7746.352941,895.0939774
Cell 18 NE 2013,750,32,1717916.48,5103,8824,3721,7960.9375,785.2827093
Cell 18 NW 2013,750,34,1825286.26,1687,8449,6762,6399.529412,1749.023362
Cell 18 SE 2013,750,35,1878971.15,5190,8109,2919,7399.028571,506.614843
Cell 18 SSE 2013,750,33,1771601.37,7003,8258,1255,7686.636364,319.2462542
Cell 19 NW 2013,750,33,1771601.37,6512,8516,2004,7991.848485,562.2512714
Cell 2 2011/12,750,33,1771601.37,4854,7705,2851,6723.787879,782.4963068
Cell 2 NE 2013,750,32,1717916.48,6030,8997,2967,7711.84375,883.0719503
Cell 2 SW 2013,750,32,1717916.48,7723,8136,413,7936.78125,112.3670699
Cell 20 2013,750,33,1771601.37,7413,8199,786,7856.393939,221.6970277
Cell 21 2013,750,32,1717916.48,4970,8914,3944,6423.28125,1178.667183
Cell 22 2013,750,34,1825286.26,6917,8254,1337,7730.617647,392.9555442
Cell 23 2013,750,35,1878971.15,7834,8920,1086,8538.285714,247.7152249
Cell 24 2013,750,34,1825286.26,7495,8963,1468,8081.5,395.6007531
Cell 25 NE 2013,750,32,1717916.48,5914,8062,2148,7441.65625,440.5079177
Cell 25 SE 2013,750,32,1717916.48,5234,8592,3358,7314.90625,904.5193945
Cell 26 NE 2013,750,32,1717916.48,6691,8163,1472,7408.65625,407.4824083
Cell 26 NNW 2013,750,32,1717916.48,6258,7432,1174,7120.0625,316.4983153
Cell 26 NW 2013,750,32,1717916.48,6471,9189,2718,8179.6875,465.6817876
Cell 27 NW 2013,750,33,1771601.37,7109,8632,1523,7783.787879,358.5346235
Cell 28 2013,750,32,1717916.48,2348,8212,5864,6986.1875,1295.620253
Cell 29 2013,750,32,1717916.48,5653,8264,2611,7174.03125,692.7792074
Cell 3 NE 2013,750,34,1825286.26,3256,9023,5767,7662.029412,1183.777739
Cell 3 NW 2013,750,32,1717916.48,6275,9048,2773,7638.78125,703.929317
Cell 30 2013,750,34,1825286.26,6794,8301,1507,7636.705882,425.0364365
Cell 31 2013,750,32,1717916.48,7228,8425,1197,8039.9375,402.5411421
Cell 32 2013,750,33,1771601.37,7051,8397,1346,7931.181818,334.2928724
Cell 33 NE 2013,750,33,1771601.37,6779,7561,782,7037.424242,186.4390436
Cell 33 SE 2013,750,32,1717916.48,4404,9597,5193,7758.375,1205.396142
Cell 33 SW 2013,750,33,1771601.37,1625,8776,7151,6207.515152,1980.313537
Cell 34 N 2013,750,33,1771601.37,6102,8037,1935,7333,441.0252518
Cell 34 NW 2013,750,33,1771601.37,6011,8221,2210,7107.575758,601.1756175
Cell 34 SE 2013,750,32,1717916.48,4222,7673,3451,6923.84375,620.7024805
Cell 35 2013,750,37,1986340.93,2457,9931,7474,7100.162162,1915.291997
Cell 37 2013,750,33,1771601.37,7131,8421,1290,8109.757576,261.0918833
Cell 38 2013,750,32,1717916.48,7573,8387,814,7973.96875,206.5737587
Cell 39 2013,750,33,1771601.37,7609,8929,1320,8601.333333,365.3998778
Cell 4 2013,750,33,1771601.37,7445,8386,941,7889.121212,293.4167331
Cell 40 NE 2013,750,36,1932656.04,4663,8686,4023,7164.722222,975.1153952
Cell 41 N 2013,750,32,1717916.48,7730,9851,2121,8461.0625,721.0548669
Cell 41 NW 2013,750,32,1717916.48,720,9647,8927,5852.3125,3123.443577
Cell 42 NW 2013,750,32,1717916.48,2403,8501,6098,6802,1411.731317
Cell 43 2013,750,32,1717916.48,6819,8227,1408,7615.9375,340.3239208
Cell 44 2013,750,32,1717916.48,7195,8497,1302,8044.8125,363.907306
Cell 45 2013,750,33,1771601.37,7323,8263,940,7849.181818,251.4779892
Cell 47 2013,750,34,1825286.26,7018,8053,1035,7623.735294,258.3050304
Cell 48 2013,750,33,1771601.37,7079,8602,1523,8091.393939,428.2252267
Cell 49 2013,750,36,1932656.04,6475,8282,1807,7549.611111,344.3594922
Cell 5 2011/12 Summer,750,32,1717916.48,6537,7259,722,6881.84375,203.4970991
Cell 5 2013,750,34,1825286.26,7319,8707,1388,8107.264706,305.9831126
Cell 50 2013,750,33,1771601.37,7795,8718,923,8336.545455,202.5561038
Cell 51 2013,750,32,1717916.48,7811,8556,745,8149.5625,218.0653482
Cell 52 2013,750,32,1717916.48,7212,8535,1323,7941.71875,371.7084908
Cell 53 2013,750,33,1771601.37,6418,8093,1675,7570.545455,489.7209528
Cell 54 2013,750,33,1771601.37,7320,8738,1418,8231,363.9234019
Cell 55 2013,750,34,1825286.26,6942,8784,1842,8032.323529,350.1832059
Cell 56 2013,750,32,1717916.48,6804,7212,408,7015.5,117.1209311
Cell 57 2013,750,33,1771601.37,6443,7850,1407,7212.575758,398.4417398
Cell 58 2013,750,34,1825286.26,7810,8783,973,8281.470588,304.9064693
Cell 59 2013,750,35,1878971.15,6692,7814,1122,7253.371429,317.6559761
Cell 6 2011/12,750,33,1771601.37,7250,8530,1280,8207.969697,306.6881236
Cell 6 2013,750,33,1771601.37,7327,8425,1098,8261.909091,199.0211445
Cell 6 NE 2011/12,750,35,1878971.15,6636,8579,1943,8044.114286,600.0763176
Cell 6 NW 2011/12,750,35,1878971.15,6854,8994,2140,8051.114286,487.0115734
Cell 6 SW 2011/12,750,34,1825286.26,5103,8808,3705,7971.676471,779.9899969
Cell 60 2013,750,32,1717916.48,6169,7816,1647,7174.03125,358.7399375
Cell 61 2013,750,33,1771601.37,7140,8549,1409,7848.666667,381.7577105
Cell 7 2013,750,32,1717916.48,7310,8321,1011,7754.84375,273.8634593
Cell 9 NW 2013,750,33,1771601.37,2749,8044,5295,6511.636364,1387.173381
Cell 9 SE 2013,750,33,1771601.37,5667,7857,2190,7110.212121,534.3615708
Cell 9 SW 2013,750,33,1771601.37,2829,7965,5136,5877,1124.444024
Cell R1,750,37,1986340.93,6260,8178,1918,7055.081081,581.4255258
Cell R10,750,33,1771601.37,7445,8386,941,7889.121212,293.4167331
Cell R100,750,33,1771601.37,7795,8718,923,8336.545455,202.5561038
Cell R101,750,33,1771601.37,7513,8353,840,8014.606061,254.8094879
Cell R104,750,32,1717916.48,7490,8232,742,7997.75,156.6640514
Cell R105,750,33,1771601.37,6418,8093,1675,7570.545455,489.7209528
Cell R106,750,33,1771601.37,6661,8452,1791,7905.30303,445.1418899
Cell R107,750,33,1771601.37,7320,8738,1418,8231,363.9234019
Cell R11,750,34,1825286.26,7319,8707,1388,8107.264706,305.9831126
Cell R111,750,32,1717916.48,7160,8632,1472,8271.3125,387.5398719
Cell R112,750,34,1825286.26,7475,8294,819,8027.823529,165.0328792
Cell R113,750,33,1771601.37,6443,7850,1407,7212.575758,398.4417398
Cell R114,750,34,1825286.26,7810,8783,973,8281.470588,304.9064693
Cell R117,750,34,1825286.26,6300,7891,1591,7132.941176,405.3281126
Cell R118,750,32,1717916.48,6804,7212,408,7015.5,117.1209311
Cell R119,750,32,1717916.48,4316,7325,3009,6273.96875,872.3077326
Cell R120,750,37,1986340.93,8128,8513,385,8334.351351,106.8899955
Cell R121,750,34,1825286.26,6617,8308,1691,7625.735294,468.7483527
Cell R123,750,33,1771601.37,7121,8233,1112,7702,310.3918345
Cell R124,750,32,1717916.48,6712,7914,1202,7222.34375,350.0555857
Cell R125,750,32,1717916.48,6762,7966,1204,7426.4375,351.6156404
Cell R126,750,32,1717916.48,6962,8527,1565,8058.28125,334.5050667
Cell R15,750,32,1717916.48,6376,7410,1034,6997.90625,297.7112023
Cell R16,750,34,1825286.26,2749,8044,5295,6326.529412,1507.922221
Cell R17,750,33,1771601.37,5871,8643,2772,7296.272727,836.7174054
Cell R18,750,32,1717916.48,6223,8077,1854,7317.625,621.1629592
Cell R19,750,34,1825286.26,7212,8153,941,7859.441176,245.6613153
Cell R20,750,35,1878971.15,7347,7827,480,7524.571429,139.6997363
Cell R21,750,34,1825286.26,7191,8005,814,7638.235294,205.3883064
Cell R22,750,32,1717916.48,7320,8316,996,7799.96875,242.4537951
Cell R24,750,35,1878971.15,2952,7501,4549,5935.342857,1361.773087
Cell R25,750,34,1825286.26,1687,8449,6762,6399.529412,1749.023362
Cell R26,750,32,1717916.48,6854,8593,1739,8002.6875,451.6459784
Cell R27,750,33,1771601.37,6512,8516,2004,7991.848485,562.2512714
Cell R28,750,33,1771601.37,4394,8722,4328,7098.090909,1242.09655
Cell R29,750,33,1771601.37,7413,8199,786,7856.393939,221.6970277
Cell R30,750,33,1771601.37,5843,8074,2231,7548.606061,522.8231023
Cell R31,750,32,1717916.48,6171,8653,2482,7998.6875,506.5771435
Cell R35,750,32,1717916.48,6537,7259,722,6881.84375,203.4970991
Cell R36,750,32,1717916.48,6703,7879,1176,7294.34375,297.1653169
Cell R37,750,35,1878971.15,5190,8109,2919,7399.028571,506.614843
Cell R38,750,32,1717916.48,7824,8488,664,8194.03125,178.7659931
Cell R39,750,33,1771601.37,7351,8154,803,7831.69697,191.5549585
Cell R40,750,33,1771601.37,4970,8914,3944,6449.757576,1170.294628
